PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,Balls,Strikes,PitchCall,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,AutoPitchType,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
36,2025-11-15,13:20:32,"Sandefer, Russell",824531,Right,FLA_GAT,Undefined,0,0,BallCalled,ChangeUp,NA,NA,82.75642,-0.256241,-4.114908,2387.515721,247.789964,02:15:00,5.60892,3.53037,6.14057,-31.35466,9.55398,19.89926,2.75862,1.37932,74.98989,-6.135004,-0.535762,0.46034,-11.42749,5.45355,-3.22571,50,5.57341,7.8412,-119.89225,-1.48205,-16.47491,25.23714,-24.31172,24d3e14b-49bb-435f-9360-980d69d57d32,NA,NA,NA,NA,NA,703630,"Nadeau, Justin",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c6f1b6a0-c24f-11f0-a0a7-8d861a32580b,2,1,FLA_GAT,2,Top,1,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-2,81.87952,NA,NA,7.76652,NA,NA,NA,0da46085-2dd1-4a37-b86a-f3dac27fc572,2025-11-15,18:20:32,2025-11-15T18:20:32Z,2025-11-15T18:20:32Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,54.35682,-120.80588,12.61857,5.61114,-0.60193,-12.15586,-3.5203700000000002,8.43762,-8.23746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,2025-11-15,13:20:46,"Sandefer, Russell",824531,Right,FLA_GAT,Undefined,1,0,InPlay,Fastball,NA,NA,92.86935,-1.414316,-5.022538,2529.620835,229.024436,01:45:00,5.82742,3.51698,5.40454,-15.59871,18.07883,19.37222,3.19695,0.41316,83.38861,-4.397316,-1.595163,0.417678,-11.32938,9.88201,-3.08271,50,5.69064,10.86992,-134.11141,-3.81666,-20.34,32.85692,-14.43258,1719d420-1062-4511-b4ee-7c206329f0c0,NA,NA,NA,NA,17.397412,703630,"Nadeau, Justin",3411.884691,NA,93.46935,Left,0.037865,NA,NA,NA,42.01155,42.01155,0.310172,17.35562,1.62015,3.0016,-0.44941,NA,NA,NA,NA,NA,cf5b08a0-c24f-11f0-a0a7-8d861a32580b,2,2,FLA_GAT,2,Top,1,Four-Seam,Undefined,GroundBall,Out,1,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-2,90.24284,3.0016,NA,9.48074,NA,NA,NA,0da46085-2dd1-4a37-b86a-f3dac27fc572,2025-11-15,18:20:46,2025-11-15T18:20:46Z,2025-11-15T18:20:46Z,GroundBall,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,55.09316,-135.35346,16.42846,5.8246,-3.27108,-7.21629,-3.50815,11.63882,-10.17,328.780484,1.62212,130.73314,-21.56752,NA,NA,NA,NA,NA,NA,3.00947,-0.24748,-30.56223,NA,NA,NA,NA,NA,NA,-0.4524,41.11824,2.42884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,2025-11-15,13:21:23,"Sandefer, Russell",824531,Right,FLA_GAT,Undefined,0,0,BallCalled,Slider,NA,NA,83.0374,-0.170501,-3.906092,2920.335899,102.165258,09:30:00,5.62247,3.66906,5.59668,-37.35683,3.79209,-11.75461,2.34985,-0.96303,76.35393,-6.999635,-5.994269,0.46169,4.86004,2.3552399999999998,-3.32601,50,5.58362,8.69164,-120.33678,-1.63628,7.11709,23.63866,-28.72499,1f87bf00-3c3c-4fbb-8a78-7a63727964c7,NA,NA,NA,NA,NA,701341,"Wilson, Ashton",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e567b7b0-c24f-11f0-a0a7-8d861a32580b,3,1,FLA_GAT,2,Top,2,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-2,81.64012,NA,NA,6.68347,NA,NA,NA,0da46085-2dd1-4a37-b86a-f3dac27fc572,2025-11-15,18:21:23,2025-11-15T18:21:23Z,2025-11-15T18:21:23Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,54.90271,-121.29604,11.81933,5.62636,-0.47063,-14.36249,-3.67285,8.40283,3.55855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,2025-11-15,13:21:41,"Sandefer, Russell",824531,Right,FLA_GAT,Undefined,1,0,InPlay,TwoSeamFastBall,NA,NA,93.41444,-1.337436,-5.452756,2508.760164,246.036042,02:15:00,5.87469,3.39753,5.66213,-22.77178,9.8517,19.70706,2.72399,-0.0603,84.95544,-5.575896,-1.951017,0.41109,-11.59792,5.69929,-2.94804,50,5.74674,12.00193,-135.06026,-3.98448,-21.36322,30.17844,-21.67605,e5c2979a-1aac-4297-a55a-2315d7e38941,NA,NA,NA,NA,9.043737,701341,"Wilson, Ashton",2944.994718,NA,101.43796,Right,21.903408,107.33166,40.955,24.07916,351.20347,345.51285,4.028327,20.389686,0.8965,2.74069,0.09455,NA,NA,NA,NA,NA,efec6fa0-c24f-11f0-a0a7-8d861a32580b,3,2,FLA_GAT,2,Top,2,Sinker,Undefined,LineDrive,Out,1,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-2,91.68911,54.64702,NA,8.459,NA,NA,NA,0da46085-2dd1-4a37-b86a-f3dac27fc572,2025-11-15,18:21:41,2025-11-15T18:21:41Z,2025-11-15T18:21:41Z,LineDrive,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,54.83818,-136.13704,15.08922,5.87511,-3.21108,-10.83803,-3.38987,12.76417,-10.68161,222.61495,0.89608,136.32896,-27.55535,6.59387,-1.44581,0.30013,-0.05308,0.00613,-3.1e-4,2.74128,55.48621,-15.43288,0.16123,0.16409,-0.06073,0.0101,-1.2e-4,-9e-5,0.0949,21.68951,6.51606,-2.45906,0.70556,-0.17413,0.03382,-0.00412,2.2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.61996,12.28485,-1.19978
40,2025-11-15,13:24:12,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,0,FoulBallNotFieldable,TwoSeamFastBall,NA,NA,94.61053,-2.508009,-3.439659,2415.403218,216.751946,01:15:00,5.78424,2.20592,5.12018,-13.17969,19.41997,13.62812,2.31773,0.0977,85.41299,-5.028709,-1.034357,0.410939,-7.85575,10.7756,-1.89339,50,5.53848,7.55227,-136.79371,-6.42823,-14.73116,33.09309,-11.9675,8ba90523-a9b5-4e95-b0c2-b86dc9bbb760,NA,NA,NA,NA,-112.599282,1000352389,"Malzone, Aj",5119.601936,NA,75.8715,Left,77.57348,NA,NA,NA,NA,9.97319,NA,NA,1.44395,2.50858,-0.11518,NA,NA,NA,NA,NA,49e14e40-c250-11f0-a0a7-8d861a32580b,1,1,FLA_GAT,2,Bottom,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-2,91.72262,42.02512,NA,9.19754,NA,NA,NA,0da46085-2dd1-4a37-b86a-f3dac27fc572,2025-11-15,18:24:12,2025-11-15T18:24:12Z,2025-11-15T18:24:12Z,NA,v3,471297,471297,NA,"Bowen, Karson",702710,Right,FLA_GAT,55.37776,-138.08857,16.54655,5.78084,-5.95997,-5.98375,-2.20017,8.12867,-7.36558,9.62165,1.45454,-9.55149,-7.19758,NA,NA,NA,NA,NA,NA,2.52014,108.29337,-28.24304,NA,NA,NA,NA,NA,NA,-0.11238,-22.20021,-0.70549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.36798,13.6338,15.96329
41,2025-11-15,13:24:31,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,1,FoulBallNotFieldable,Slider,NA,NA,87.47366,-0.626856,-2.155001,2620.050655,26.840719,07:00:00,5.78488,2.27375,4.47978,-41.56672,-2.77484,-2.05721,1.72306,0.04735,79.83247,-8.067681,-2.514958,0.448272,0.3637,-0.84453,-2.04482,50,5.67863,4.86502,-126.67411,-3.15743,0.58668,27.62117,-33.5364,98ad43cd-4cd8-4856-a34e-a7f805d82356,NA,NA,NA,NA,70.965252,1000352389,"Malzone, Aj",NA,NA,82.87618,Left,-25.959428,NA,NA,NA,5.44385,5.44385,0.03593,41.562518,2.79011,1.91546,-0.10756,NA,NA,NA,NA,NA,554060a0-c250-11f0-a0a7-8d861a32580b,1,2,FLA_GAT,2,Bottom,0,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-2,84.08382,1.91546,NA,7.64119,NA,NA,NA,0da46085-2dd1-4a37-b86a-f3dac27fc572,2025-11-15,18:24:31,2025-11-15T18:24:31Z,2025-11-15T18:24:31Z,GroundBall,v3,471297,471297,NA,"Bowen, Karson",702710,Right,FLA_GAT,56.01996,-127.98003,13.81059,5.79042,-1.57184,-16.7682,-2.27418,4.83728,0.29334,NA,2.78971,35.71276,NA,NA,NA,NA,NA,NA,NA,1.91606,-53.31117,NA,NA,NA,NA,NA,NA,NA,-0.10873,103.51342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Estimated,Estimated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.31813,12.02252,19.66104
42,2025-11-15,13:24:53,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,2,FoulBallNotFieldable,Fastball,NA,NA,87.62984,0.413577,-1.780853,2621.272509,52.189506,07:45:00,5.81836,2.36217,4.62938,-40.3951,-2.20291,-4.38461,2.84542,0.3035,80.25385,-6.84583,-2.549696,0.444794,1.65524,-0.87992,-2.17512,50,5.82344,4.15741,-127.04895,-0.77878,2.70252,26.29218,-33.61071,0f1df716-4f45-458e-9b13-ae0d6a288b9b,NA,NA,NA,NA,-114.490046,1000352389,"Malzone, Aj",6645.811097,NA,68.91837,Left,61.698847,NA,NA,NA,NA,27.33093,NA,NA,0.58042,2.8593,-0.29613,NA,NA,NA,NA,NA,62767cf0-c250-11f0-a0a7-8d861a32580b,1,3,FLA_GAT,2,Bottom,0,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-2,84.74139,44.61712,NA,7.37599,NA,NA,NA,0da46085-2dd1-4a37-b86a-f3dac27fc572,2025-11-15,18:24:53,2025-11-15T18:24:53Z,2025-11-15T18:24:53Z,NA,v3,471297,471297,NA,"Bowen, Karson",702710,Right,FLA_GAT,55.87083,-128.25814,13.14609,5.82371,0.76698,-16.80535,-2.36346,4.03312,1.35126,22.755969,0.58042,-19.86563,-7.07346,3.51157,-1.0772,0.28691,-0.07263,0.0173,-0.00272,2.8593,88.99778,-31.74277,4.56795,-0.91825,0.15627,-0.02645,0.00376,-3e-4,-0.29613,-43.61123,4.32987,-0.05612,-0.17135,0.07964,-0.02531,0.00764,-0.00144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,2025-11-15,13:25:11,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,2,BallinDirt,Slider,NA,NA,87.81465,-1.672662,-2.576424,2654.56857,68.71051,08:15:00,5.78416,2.39513,4.66736,-39.46191,0.11386,-4.12874,0.90482,-0.39781,77.725,-8.826888,-3.301111,0.452779,0.99299,1.1741,-2.12835,50,5.57823,5.89555,-126.57901,-5.3236,1.54499,35.69168,-30.34731,368fa749-c717-4931-b5a7-938877cee51c,NA,NA,NA,NA,NA,1000352389,"Malzone, Aj",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6d484370-c250-11f0-a0a7-8d861a32580b,1,4,FLA_GAT,2,Bottom,0,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-2,83.24691,NA,NA,10.08965,NA,NA,NA,0da46085-2dd1-4a37-b86a-f3dac27fc572,2025-11-15,18:25:11,2025-11-15T18:25:11Z,2025-11-15T18:25:11Z,NA,v3,471297,471297,NA,"Bowen, Karson",702710,Right,FLA_GAT,55.82641,-128.21136,17.84584,5.78997,-3.93567,-15.17366,-2.39637,5.82489,0.7725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,2025-11-15,13:25:27,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,1,2,StrikeSwinging,Slider,NA,NA,88.09419,0.384551,-1.438864,2589.358042,36.704369,07:15:00,5.85695,2.3348,4.73865,-44.33833,-5.64571,-5.36071,2.52701,0.52286,78.60717,-7.639359,-2.381656,0.447698,2.07087,-2.36028,-2.18498,50,5.85694,3.46411,-127.30226,-1.0386,3.29984,33.18771,-35.93504,feb1f61a-ec0a-412c-8776-095d475fb458,NA,NA,NA,NA,NA,1000352389,"Malzone, Aj",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76da8510-c250-11f0-a0a7-8d861a32580b,1,5,FLA_GAT,2,Bottom,0,Slider,Strikeout,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-2,84.19163,NA,NA,9.48702,NA,NA,NA,0da46085-2dd1-4a37-b86a-f3dac27fc572,2025-11-15,18:25:27,2025-11-15T18:25:27Z,2025-11-15T18:25:27Z,NA,v3,471297,471297,NA,"Bowen, Karson",702710,Right,FLA_GAT,55.75512,-128.79388,16.59385,5.86733,0.5765,-17.96752,-2.33734,3.3158,1.64992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,2025-11-15,13:25:57,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,0,BallCalled,Slider,NA,NA,87.3423,-0.405881,-2.596392,2662.717513,59.71499,08:00:00,5.86475,2.07671,4.62193,-41.82116,-2.5128,-6.83681,1.9934,-0.96298,78.59952,-7.941874,-3.794456,0.451247,2.43126,-0.62453,-1.80322,50,5.78488,6.05696,-126.21626,-2.65698,3.83614,30.92789,-33.15948,7b3ceeb6-88ab-4a5d-b91b-7bfe52dddc9c,NA,NA,NA,NA,NA,10106329,"Schwarz, Colton",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8859e3d0-c250-11f0-a0a7-8d861a32580b,2,1,FLA_GAT,2,Bottom,1,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-2,83.52959,NA,NA,8.74278,NA,NA,NA,0da46085-2dd1-4a37-b86a-f3dac27fc572,2025-11-15,18:25:57,2025-11-15T18:25:57Z,2025-11-15T18:25:57Z,NA,v3,471297,471297,NA,"Bowen, Karson",702710,Right,FLA_GAT,55.87368,-127.64743,15.46395,5.87233,-1.12255,-16.57974,-2.07939,5.87945,1.91807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,2025-11-15,13:26:11,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,1,0,BallCalled,Fastball,NA,NA,96.60896,-0.73671,-3.036163,2448.541576,206.420154,01:00:00,6.00681,1.87633,5.09596,-12.55729,19.32678,8.94256,4.26509,-0.24235,85.35523,-3.186691,-1.458238,0.406404,-5.48646,10.15855,-1.59648,50,5.92821,6.91991,-139.43419,-2.16498,-10.47267,40.2304,-12.7831,679373fc-47e0-43de-87a3-14f247b5d94f,NA,NA,NA,NA,NA,10106329,"Schwarz, Colton",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90dd9ba0-c250-11f0-a0a7-8d861a32580b,2,2,FLA_GAT,2,Bottom,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-2,92.74616,NA,NA,11.25373,NA,NA,NA,0da46085-2dd1-4a37-b86a-f3dac27fc572,2025-11-15,18:26:11,2025-11-15T18:26:11Z,2025-11-15T18:26:11Z,NA,v3,471297,471297,NA,"Bowen, Karson",702710,Right,FLA_GAT,55.39466,-140.9821,20.1152,6.00205,-1.67314,-6.39155,-1.87048,7.32285,-5.23634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,2025-11-15,13:26:25,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,2,0,BallCalled,Fastball,NA,NA,96.39221,-0.918438,-3.394333,2551.412592,208.317178,01:00:00,5.93582,1.86579,5.10049,-13.23036,18.77206,9.40201,3.96625,-0.55293,85.28471,-3.484755,-1.736105,0.407158,-5.82406,9.94847,-1.5526,50,5.83951,7.75006,-139.08838,-2.63716,-11.07894,39.60163,-13.2493,108f74dc-98f1-42f1-878b-78c953b58804,NA,NA,NA,NA,NA,10106329,"Schwarz, Colton",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99168ed0-c250-11f0-a0a7-8d861a32580b,2,3,FLA_GAT,2,Bottom,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-2,92.57454,NA,NA,11.10749,NA,NA,NA,0da46085-2dd1-4a37-b86a-f3dac27fc572,2025-11-15,18:26:25,2025-11-15T18:26:25Z,2025-11-15T18:26:25Z,NA,v3,471297,471297,NA,"Bowen, Karson",702710,Right,FLA_GAT,55.3902,-140.61471,19.80082,5.93131,-2.1265,-6.62465,-1.85953,8.17707,-5.53947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
