PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,Balls,Strikes,PitchCall,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,AutoPitchType,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
36,2025-11-12,16:19:07,"Jenkins, Matthew",804285,Right,FLA_GAT,Undefined,1,0,StrikeSwinging,Fastball,NA,NA,94.12906,-2.501699,-1.214933,2268.16557,196.707776,12:30:00,6.35883,1.39156,6.90501,-11.45075,19.404419999999998,5.48162,3.12408,0.74163,84.64993,-4.788287,-0.212231,0.399793,-3.29689,11.44701,-1.31665,50,6.1966,2.67757,-136.60957,-6.17439,-6.11583,35.24907,-10.93943,b869bb06-2b4d-4ead-b798-60c37b8edbdd,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3bf7aa80-c00d-11f0-a406-372210f9cb79,1,1,FLA_GAT,2,Top,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251112-CondronBallpark-Private-2,94.27989,NA,NA,9.47913,NA,NA,NA,8fb8e9a3-628d-4bd2-917e-53033ce94b91,2025-11-12,21:19:07,2025-11-12T21:19:07Z,2025-11-12T21:19:07Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,53.59067,-137.53294,17.62453,6.35459,-5.88782,-5.46971,-1.38888,2.83777,-3.05792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,2025-11-12,16:19:22,"Jenkins, Matthew",804285,Right,FLA_GAT,Undefined,1,1,BallinDirt,Fastball,NA,NA,93.09359,-5.722515,-2.090394,2288.027845,183.062504,12:00:00,6.41252,1.31814,6.885,-9.92768,21.79395,1.10331,0.35024,-0.49543,84.19969,-7.704772,-1.888878,0.405368,-1.26154,13.80253,-1.18629,50,6.04527,4.87069,-134.58592,-13.65581,-2.27939,33.26846,-7.23497,3db89070-3c5a-445f-a0b5-612ce1d6be81,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44a5a6a0-c00d-11f0-a406-372210f9cb79,1,2,FLA_GAT,2,Top,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251112-CondronBallpark-Private-2,92.98331,NA,NA,8.89391,NA,NA,NA,8fb8e9a3-628d-4bd2-917e-53033ce94b91,2025-11-12,21:19:22,2025-11-12T21:19:22Z,2025-11-12T21:19:22Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,53.61334,-135.47616,16.63423,6.40809,-13.46221,-3.61748,-1.31744,4.93168,-1.1397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,2025-11-12,16:19:36,"Jenkins, Matthew",804285,Right,FLA_GAT,Undefined,2,1,StrikeSwinging,Fastball,NA,NA,94.24458,-2.792961,-0.73784,2294.727919,173.514857,11:45:00,6.45824,1.13905,6.677,-9.95477,21.23178,-2.27748,3.07149,0.27426,84.41512,-4.805853,-1.152611,0.401934,0.93701,12.44556,-1.08898,50,6.26669,1.85507,-136.6479,-6.81936,1.73239,36.34359,-9.16442,a88a8de8-78a3-4d6f-97b8-7119010fe4a1,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4d471fa0-c00d-11f0-a406-372210f9cb79,1,3,FLA_GAT,2,Top,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251112-CondronBallpark-Private-2,93.77757,NA,NA,9.82947,NA,NA,NA,8fb8e9a3-628d-4bd2-917e-53033ce94b91,2025-11-12,21:19:36,2025-11-12T21:19:36Z,2025-11-12T21:19:36Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,53.81766,-137.65952,18.1718,6.45295,-6.56427,-4.58221,-1.13995,1.80685,0.86619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,2025-11-12,16:19:57,"Jenkins, Matthew",804285,Right,FLA_GAT,Undefined,2,2,StrikeSwinging,Slider,NA,NA,83.00858,-0.867518,-2.097744,2217.529412,148.341155,11:00:00,6.03928,1.4996,6.27306,-28.59147,11.88831,-6.45426,2.85635,-0.97289,75.22608,-6.254112,-3.263405,0.457921,2.67488,6.8739,-1.34157,50,5.96136,4.65591,-120.42756,-2.64291,3.87376,26.41145,-22.21922,7214c5ae-1a69-4eb5-aec9-885149f0acf3,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59ba3a10-c00d-11f0-a406-372210f9cb79,1,4,FLA_GAT,2,Top,0,Slider,Strikeout,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251112-CondronBallpark-Private-2,82.31211,NA,NA,7.7825,NA,NA,NA,8fb8e9a3-628d-4bd2-917e-53033ce94b91,2025-11-12,21:19:57,2025-11-12T21:19:57Z,2025-11-12T21:19:57Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,54.22324,-121.35024,13.20572,6.0401300000000004,-1.86668,-11.10961,-1.50186,4.52058,1.93688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.43249,3.064135,1.506714,1.557422,-0.63795,2.62648,1.09086,-3.17412,4.50393,4.06807,73.06802,13.34476,-51.71585,-3.03863,53.16513,-2.74623,4.65529,28.50603,-14.7003,3.93199,-39.70229,2.53643,High,High,High,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2025-11-12,16:20:30,"Jenkins, Matthew",804285,Right,FLA_GAT,Undefined,0,0,BallCalled,Fastball,NA,NA,93.61568,-4.33051,-3.128386,2312.930384,188.086585,12:15:00,6.40441,1.09925,6.71403,-7.82008,23.98934,3.2287,1.78058,-1.49431,83.6808,-5.959826,-2.541579,0.405928,-2.76004,14.4082,-0.89287,50,6.1124,7.25678,-135.28191,-10.30036,-4.99529,35.94232,-6.09709,772d908a-ebd8-40e6-ad72-c6b0c5da6c33,NA,NA,NA,NA,NA,1000098001,"Stanford, Cole",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6d6ec850-c00d-11f0-a406-372210f9cb79,2,1,FLA_GAT,2,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251112-CondronBallpark-Private-2,92.8549,NA,NA,9.93489,NA,NA,NA,8fb8e9a3-628d-4bd2-917e-53033ce94b91,2025-11-12,21:20:30,2025-11-12T21:20:30Z,2025-11-12T21:20:30Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,53.77887,-136.2822,17.97116,6.3967,-10.13068,-3.04854,-1.09677,7.3958,-2.49764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,2025-11-12,16:20:45,"Jenkins, Matthew",804285,Right,FLA_GAT,Undefined,1,0,BallCalled,Fastball,NA,NA,93.64872,-5.032389,-2.718147,2305.577073,163.798316,11:30:00,6.31501,1.31365,6.74375,-8.66626,23.15056,-6.35918,0.97809,-1.70149,83.83151,-6.799625,-3.874586,0.405976,2.32807,14.18328,-1.13349,50,5.97822,6.69559,-135.20958,-11.98138,4.20833,35.94714,-6.53573,34c68c87-9bc2-4ec9-b91d-32483d0606b9,NA,NA,NA,NA,NA,1000098001,"Stanford, Cole",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76043360-c00d-11f0-a406-372210f9cb79,2,2,FLA_GAT,2,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251112-CondronBallpark-Private-2,92.84411,NA,NA,9.81722,NA,NA,NA,8fb8e9a3-628d-4bd2-917e-53033ce94b91,2025-11-12,21:20:45,2025-11-12T21:20:45Z,2025-11-12T21:20:45Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,53.747,-136.20213,17.97357,6.30655,-11.80092,-3.26786,-1.31677,6.5794,2.10416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,2025-11-12,16:21:05,"Jenkins, Matthew",804285,Right,FLA_GAT,Undefined,2,0,BallCalled,Slider,NA,NA,80.12352,2.09553,0.471452,2288.645766,143.353542,10:45:00,6.09234,1.88233,6.25996,-30.08206,12.85638,-8.57241,5.51864,1.60268,73.09647,-3.576045,-1.076918,0.471623,4.48843,6.51225,-1.91387,50,6.23313,-0.62728,-116.33561,3.4197,6.15371,21.74016,-23.24562,d5a40b03-f904-4c53-a51a-f7f062e8496f,NA,NA,NA,NA,NA,1000098001,"Stanford, Cole",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822a6650-c00d-11f0-a406-372210f9cb79,2,3,FLA_GAT,2,Top,1,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251112-CondronBallpark-Private-2,79.92076,NA,NA,7.02705,NA,NA,NA,8fb8e9a3-628d-4bd2-917e-53033ce94b91,2025-11-12,21:21:05,2025-11-12T21:21:05Z,2025-11-12T21:21:05Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,54.23424,-117.12421,10.87008,6.09379,4.26291,-11.62281,-1.88707,-0.8505,3.07686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,2025-11-12,16:21:32,"Jenkins, Matthew",804285,Right,FLA_GAT,Undefined,3,0,StrikeCalled,Fastball,NA,NA,94.11236,-3.608136,-2.859098,2329.999648,188.918084,12:15:00,6.17558,1.4402,6.77894,-10.94268,20.23934,2.99071,1.96098,-0.92311,84.5652,-5.793523,-2.314423,0.401905,-2.51244,12.18371,-1.25485,50,5.93512,6.67887,-136.23252,-8.78342,-4.63289,35.17857,-9.70762,acfef1db-1769-4212-a080-d5509e30a166,NA,NA,NA,NA,NA,1000098001,"Stanford, Cole",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91fefb40-c00d-11f0-a406-372210f9cb79,2,4,FLA_GAT,2,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251112-CondronBallpark-Private-2,93.78443,NA,NA,9.54717,NA,NA,NA,8fb8e9a3-628d-4bd2-917e-53033ce94b91,2025-11-12,21:21:32,2025-11-12T21:21:32Z,2025-11-12T21:21:32Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,53.71501,-137.18848,17.58929,6.17022,-8.51962,-4.85381,-1.43805,6.80476,-2.31644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,2025-11-12,16:21:47,"Jenkins, Matthew",804285,Right,FLA_GAT,Undefined,3,1,BallinDirt,Fastball,NA,NA,92.82907,-5.432552,-1.552734,2335.669677,190.152003,12:15:00,6.37708,1.14252,6.79876,-8.59552,23.47765,3.98492,0.68599,0.05714,83.59007,-7.186319,-0.825748,0.407608,-2.61697,14.56812,-1.04325,50,6.02031,3.48097,-134.22333,-12.86484,-4.68848,33.91956,-6.07438,c272af22-47be-45ce-a1ba-14f4ef2ee67b,NA,NA,NA,NA,NA,1000098001,"Stanford, Cole",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9af487b0-c00d-11f0-a406-372210f9cb79,2,5,FLA_GAT,2,Top,1,Four-Seam,Walk,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251112-CondronBallpark-Private-2,92.47236,NA,NA,9.239,NA,NA,NA,8fb8e9a3-628d-4bd2-917e-53033ce94b91,2025-11-12,21:21:47,2025-11-12T21:21:47Z,2025-11-12T21:21:47Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,53.69779,-135.15457,16.95978,6.37121,-12.69807,-3.03719,-1.14059,3.60969,-2.34424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,2025-11-12,16:22:48,"Jenkins, Matthew",804285,Right,FLA_GAT,Undefined,0,0,BallCalled,Fastball,NA,NA,93.55386,-4.467409,-1.985228,2349.313695,196.808722,12:30:00,6.307,1.54721,6.78645,-9.49091,21.83556,6.25662,1.42718,0.25561,84.70291,-6.374167,-0.844232,0.402835,-3.92063,13.26906,-1.42023,50,6.01185,4.44891,-135.5103,-10.737,-7.20607,32.80203,-7.78564,60ada67b-99d7-40d8-885e-486a5312909a,NA,NA,NA,NA,NA,703630,"Nadeau, Justin",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bfa69a80-c00d-11f0-a406-372210f9cb79,3,1,FLA_GAT,2,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251112-CondronBallpark-Private-2,93.56791,NA,NA,8.85095,NA,NA,NA,8fb8e9a3-628d-4bd2-917e-53033ce94b91,2025-11-12,21:22:48,2025-11-12T21:22:48Z,2025-11-12T21:22:48Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,53.7109,-136.40561,16.40101,6.30201,-10.5245,-3.89282,-1.54435,4.6456,-3.60303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,2025-11-12,16:23:04,"Jenkins, Matthew",804285,Right,FLA_GAT,Undefined,1,0,StrikeCalled,Fastball,NA,NA,93.63607,-4.409153,-2.22863,2335.476964,193.181462,12:30:00,6.37491,1.54303,6.5583,-10.63886,21.1947,4.67646,1.43472,-0.11162,84.07349,-6.5327,-1.379691,0.406082,-3.19331,12.93709,-1.3911,50,6.06521,5.0759,-135.44086,-10.64173,-5.81116,35.18727,-8.63116,79c5c957-9bfd-4cf5-83e1-8e3a000f9358,NA,NA,NA,NA,NA,703630,"Nadeau, Justin",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c8fe1d10-c00d-11f0-a406-372210f9cb79,3,2,FLA_GAT,2,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251112-CondronBallpark-Private-2,92.81975,NA,NA,9.56258,NA,NA,NA,8fb8e9a3-628d-4bd2-917e-53033ce94b91,2025-11-12,21:23:04,2025-11-12T21:23:04Z,2025-11-12T21:23:04Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,53.93727,-136.45992,17.59364,6.36979,-10.39176,-4.31558,-1.54054,5.2442,-2.90558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,2025-11-12,16:23:21,"Jenkins, Matthew",804285,Right,FLA_GAT,Undefined,1,1,BallCalled,Fastball,NA,NA,92.27814,-4.260945,-3.611479,2382.708563,189.596619,12:15:00,6.40307,1.29024,7.01275,-11.55886,20.54974,3.27414,1.55208,-1.72383,83.30008,-6.559925,-3.013326,0.407833,-2.88957,12.63446,-1.07042,50,6.13727,8.297,-133.48492,-10.14949,-5.13534,32.75784,-9.72017,00c5d664-6eaa-446b-aa8f-92b13c575e2d,NA,NA,NA,NA,NA,703630,"Nadeau, Justin",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d35869a0-c00d-11f0-a406-372210f9cb79,3,3,FLA_GAT,2,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251112-CondronBallpark-Private-2,92.42134,NA,NA,8.97807,NA,NA,NA,8fb8e9a3-628d-4bd2-917e-53033ce94b91,2025-11-12,21:23:21,2025-11-12T21:23:21Z,2025-11-12T21:23:21Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,53.48222,-134.33675,16.37892,6.39791,-9.89672,-4.86009,-1.28791,8.43054,-2.56767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
