PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,Balls,Strikes,PitchCall,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,AutoPitchType,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
11,2025-11-15,09:32:00,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,0,1,FoulBallNotFieldable,Fastball,NA,NA,87.66999,-1.599831,-2.111726,2233.372559,170.487257,11:45:00,6.33095,1.69994,6.05387,-22.79466,13.34827,-2.04638,2.94911,-0.42621,80.33543,-5.874717,-2.479833,0.432696,0.47118,7.67638,-1.53463,50,6.19424,4.77527,-127.29352,-4.25875,0.77284,26.21149,-19.583,5947e03b-b336-4115-b496-5f12bdf488db,NA,NA,NA,NA,NA,702710,"Bowen, Karson",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d9d546d0-c22f-11f0-a0a7-8d861a32580b,3,2,FLA_GAT,1,Top,1,Cutter,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,87.1106,NA,NA,7.33456,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:32:00,2025-11-15T14:32:00Z,2025-11-15T14:32:00Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.44527,-128.20559,13.10575,6.33057,-3.57732,-9.7915,-1.70033,4.74838,0.38642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2025-11-15,09:32:26,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,0,2,BallCalled,ChangeUp,NA,NA,78.76182,-1.168899,-4.63457,1554.679743,266.959171,03:00:00,5.90759,2.2445,5.81493,-43.04526,2.27382,15.99024,1.2299,-0.74176,72.5609,-9.052983,-1.774975,0.48452,-9.42678,1.92685,-1.87368,50,5.78598,8.6492,-114.10131,-3.7044,-12.44659,20.69206,-29.62993,1a6a2713-95d2-477e-9053-fc8c61601555,NA,NA,NA,NA,NA,702710,"Bowen, Karson",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e982a4b0-c22f-11f0-a0a7-8d861a32580b,3,3,FLA_GAT,1,Top,1,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,77.79332,NA,NA,6.20093,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:32:26,2025-11-15T14:32:26Z,2025-11-15T14:32:26Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.68558,-114.94789,10.34603,5.91274,-2.49214,-14.81497,-2.23796,9.15843,-6.2233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2025-11-15,09:32:43,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,1,2,FoulBallNotFieldable,ChangeUp,NA,NA,79.23516,-0.480206,-3.318408,1622.336105,256.050056,02:30:00,5.90785,2.39702,5.69974,-39.35459,5.60815,16.73879,2.18007,0.69624,72.62013,-7.72301,-0.326563,0.482612,-9.52075,3.38248,-2.12923,50,5.84281,6.03431,-114.93599,-2.21679,-12.70898,21.71975,-27.65888,b3944af6-1768-4739-9b6f-b0a846cabb19,NA,NA,NA,NA,-73.388732,702710,"Bowen, Karson",NA,NA,75.41343,Right,-26.136882,NA,NA,NA,6.72187,6.72187,0.048259,-52.182354,2.74761,2.35823,-0.70469,NA,NA,NA,NA,NA,f38449f0-c22f-11f0-a0a7-8d861a32580b,3,4,FLA_GAT,1,Top,1,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,78.10097,2.35823,NA,6.61504,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:32:43,2025-11-15T14:32:43Z,2025-11-15T14:32:43Z,GroundBall,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.80105,-115.8397,10.85987,5.9111,-1.06597,-13.82944,-2.3913,6.5631,-6.35449,NA,2.74697,28.46927,NA,NA,NA,NA,NA,NA,NA,2.35934,-48.86608,NA,NA,NA,NA,NA,NA,NA,-0.70254,-95.4297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Estimated,Estimated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.78456,14.25563,-13.10948
14,2025-11-15,09:33:06,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,1,2,InPlay,Fastball,NA,NA,87.34047,-1.453786,-1.500511,2414.42425,188.894699,12:15:00,6.24452,1.62552,6.00695,-22.58344,13.87757,1.99122,3.01491,0.40095,79.96212,-5.694789,-1.142362,0.434596,-1.45571,7.90485,-1.50878,50,6.11791,3.24452,-126.8647,-3.91543,-2.37036,26.1676,-19.30254,65fa3008-ef2b-4d55-93d9-ac3941978cc9,NA,NA,NA,NA,-37.884881,702710,"Bowen, Karson",3049.527499,NA,104.83405,Right,8.17562,82.44236,6.5355,-72.82347,150.19806,150.19806,1.151595,-43.077778,2.23268,3.18812,-0.3609,NA,NA,NA,NA,NA,01188bd0-c230-11f0-a0a7-8d861a32580b,3,5,FLA_GAT,1,Top,1,Cutter,Undefined,LineDrive,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,86.72985,8.43725,NA,7.37835,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:33:06,2025-11-15T14:33:06Z,2025-11-15T14:33:06Z,GroundBall,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.49285,-127.78805,13.0838,6.24405,-3.23432,-9.65127,-1.62474,3.32816,-1.18518,83.444978,2.23267,120.1211,-30.23397,8.22638,-3.91633,4.19645,-3.67553,1.74565,-0.33958,3.18812,21.86497,-23.94284,2.62203,-0.18801,-0.51223,0.5843,-0.2983,0.06036,-0.36091,-93.45648,2.78665,2.17468,-2.49554,3.40681,-3.10874,1.50489,-0.29681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.75334,18.2076,-19.41149
15,2025-11-15,09:33:31,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,0,0,StrikeCalled,TwoSeamFastBall,NA,NA,87.93476,-2.348116,-4.112755,2158.455178,232.787422,01:45:00,6.06909,1.94509,6.61852,-22.72084,12.39512,14.90816,2.01851,-0.58552,80.9101,-6.638616,-1.407219,0.426504,-8.93804,7.47969,-1.67111,50,5.89968,8.61922,-127.57283,-5.87752,-14.80495,24.99155,-19.78473,e7e6f9b5-3a96-4a9e-9333-05816ab6ec68,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10539fe0-c230-11f0-a0a7-8d861a32580b,4,1,FLA_GAT,1,Top,1,Sinker,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,88.37527,NA,NA,7.02466,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:33:31,2025-11-15T14:33:31Z,2025-11-15T14:33:31Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,53.88177,-128.33101,12.49577,6.06889,-5.27729,-9.89237,-1.93941,9.06837,-7.40248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2025-11-15,09:33:52,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,0,1,InPlay,Fastball,NA,NA,88.48994,-2.923315,-2.772623,2260.154184,204.923717,12:45:00,6.19745,1.64508,6.23319,-18.97733,16.09363,6.99115,1.91366,-0.33215,81.62098,-6.500806,-1.511279,0.426231,-4.37914,9.45528,-1.44164,50,5.96943,5.95191,-128.44642,-7.11535,-7.36775,24.84094,-16.2658,0344bdeb-0f52-418c-a0ea-c3d49b80780c,NA,NA,NA,NA,-16.145313,833422,"Miller, Sam",NA,NA,102.44872,Right,-4.31212,NA,NA,NA,40.07892,37.48572,0.256527,-14.853739,2.91735,2.66056,0.34211,NA,NA,NA,NA,NA,1cc13c10-c230-11f0-a0a7-8d861a32580b,4,2,FLA_GAT,1,Top,1,Four-Seam,Undefined,GroundBall,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,88.43188,2.66056,NA,6.86896,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:33:52,2025-11-15T14:33:52Z,2025-11-15T14:33:52Z,GroundBall,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.26762,-129.26912,12.42047,6.19616,-6.57665,-8.1329,-1.6428,6.19593,-3.68387,168.293489,2.91909,143.83374,-16.38757,NA,NA,NA,NA,NA,NA,2.65825,-11.17813,3.2138,NA,NA,NA,NA,NA,NA,0.34225,-41.67197,1.11342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.63502,11.60164,-2.89898
17,2025-11-15,09:34:21,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,0,0,StrikeCalled,ChangeUp,NA,NA,79.08471,-0.215212,-4.087513,1531.006813,255.204358,02:30:00,5.91817,2.25161,5.9011,-38.92951,5.87418,16.80958,2.47375,-0.14858,72.48724,-7.407939,-1.07634,0.481757,-9.69001,3.53386,-1.93183,50,5.87872,7.55331,-114.64489,-1.64118,-12.89634,21.1974,-27.47089,a8263832-f661-45b5-8b66-de0c743b2e0f,NA,NA,NA,NA,NA,702710,"Bowen, Karson",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e4c3390-c230-11f0-a0a7-8d861a32580b,5,1,FLA_GAT,1,Top,1,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,78.23945,NA,NA,6.59748,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:34:21,2025-11-15T14:34:21Z,2025-11-15T14:34:21Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.59791,-115.49189,10.5987,5.92237,-0.5435,-13.73545,-2.24394,8.06862,-6.44817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2025-11-15,09:34:38,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,0,1,BallCalled,Fastball,NA,NA,87.61311,-2.573315,-3.646423,2348.021177,198.557221,12:30:00,6.29892,1.62805,6.19073,-18.94414,17.17556,5.37784,2.33796,-1.29498,80.23864,-6.162484,-2.678668,0.432557,-3.8102,9.97406,-1.3557,50,6.0949,7.88249,-126.99342,-6.25106,-6.22373,25.9487,-15.88198,8301f348-604e-4d24-ad46-c3c54d643b48,NA,NA,NA,NA,NA,702710,"Bowen, Karson",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382b5cb0-c230-11f0-a0a7-8d861a32580b,5,2,FLA_GAT,1,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,87.13866,NA,NA,7.37446,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:34:38,2025-11-15T14:34:38Z,2025-11-15T14:34:38Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.3084,-127.87073,12.97435,6.29717,-5.7141,-7.94099,-1.62575,8.09292,-3.11186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2025-11-15,09:34:55,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,1,1,InPlay,TwoSeamFastBall,NA,NA,87.97979,-2.017014,-3.358438,2199.740691,228.909234,01:45:00,5.95706,1.96677,6.2533,-22.91127,12.92591,13.45316,2.18377,-0.01276,80.21775,-6.3383,-0.93105,0.430862,-7.98016,7.65536,-1.72363,50,5.79571,6.95691,-127.58803,-5.18113,-13.09315,27.39208,-19.6138,9bc7e3ff-3afb-478e-8853-58cef25a761f,NA,NA,NA,NA,-9.086509,702710,"Bowen, Karson",NA,NA,94.27005,Right,-8.3599,NA,NA,NA,15.32218,13.68599,0.102578,-8.486888,1.27952,2.06485,-0.04225,NA,NA,NA,NA,NA,4236ed00-c230-11f0-a0a7-8d861a32580b,5,3,FLA_GAT,1,Top,1,Sinker,Undefined,GroundBall,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,87.48141,2.06485,NA,7.76204,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:34:55,2025-11-15T14:34:55Z,2025-11-15T14:34:55Z,GroundBall,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.24583,-128.49634,13.69604,5.95673,-4.53074,-9.8069,-1.96152,7.39107,-6.54658,180,1.27648,135.26116,NA,NA,NA,NA,NA,NA,NA,2.06531,-20.12952,NA,NA,NA,NA,NA,NA,NA,-0.04177,-21.63266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Low,Low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.15644,10.04753,2.28621
20,2025-11-15,09:35:20,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,0,0,StrikeSwinging,Slider,NA,NA,76.88967,0.16522,-1.071645,2421.923877,93.149328,09:00:00,5.8766,2.60262,5.33243,-46.2068,2.58945,-16.6304,2.18109,0.21117,70.05936,-8.273892,-4.027399,0.502764,7.9715,1.76886,-2.49359,50,5.85868,2.74281,-111.49381,-1.21579,9.90863,22.3865,-29.97533,6d9dcd3e-33c0-4fb2-8ad9-10254b37fafe,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50f704b0-c230-11f0-a0a7-8d861a32580b,6,1,FLA_GAT,1,Top,1,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,74.97037,NA,NA,6.83032,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:35:20,2025-11-15T14:35:20Z,2025-11-15T14:35:20Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,55.16559,-112.52621,11.19325,5.88287,0.16659,-14.98766,-2.60954,2.28585,4.95431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2025-11-15,09:35:35,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,0,1,BallCalled,Slider,NA,NA,76.85948,-0.791502,-2.930356,2419.541081,69.354268,08:15:00,5.87443,2.38513,5.14218,-51.70495,-2.43162,-10.87426,0.81941,-1.2826,70.41275,-10.118678,-4.854897,0.505216,4.53492,-0.52984,-2.10167,50,5.76023,6.12372,-111.31687,-3.31426,5.61973,22.29384,-32.83065,f70754d0-d034-4ba2-bb80-b116ed0505a2,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a49f360-c230-11f0-a0a7-8d861a32580b,6,2,FLA_GAT,1,Top,1,Curveball,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,74.60653,NA,NA,6.44674,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:35:35,2025-11-15T14:35:35Z,2025-11-15T14:35:35Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,55.35782,-112.38477,11.14692,5.88132,-1.74162,-16.41532,-2.38856,5.85453,2.80987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,2025-11-15,09:35:53,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,1,1,BallCalled,Fastball,NA,NA,87.7064,-3.531387,-3.903687,2309.832578,209.769567,01:00:00,6.21172,1.65367,6.24221,-20.65556,15.63332,8.2293,1.22146,-1.26678,79.91437,-7.434462,-2.42113,0.433569,-5.45166,9.54371,-1.36668,50,5.93771,8.33842,-126.91422,-8.43845,-8.83153,27.61826,-16.71355,f7051656-9a2f-468d-b998-8028a02c91b6,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6523d030-c230-11f0-a0a7-8d861a32580b,6,3,FLA_GAT,1,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,86.93527,NA,NA,7.79204,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:35:53,2025-11-15T14:35:53Z,2025-11-15T14:35:53Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.25642,-127.83711,13.80913,6.21036,-7.87994,-8.35678,-1.65025,8.63353,-4.41576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
